projeto,sondagem_nome,crs_epsg,coordenada_x,coordenada_y,altitude,nivel_agua,profundidade_inicial,profundidade_final,descricao,classificacao,tipo_aquifero,data
Aeroporto de Congonhas - Sondagens SPT 2025,SP-23,31983,331320.31,7385146.28,796.49,15.65,29.67,35.0,"Argila siltosa, dura, cinza e roxa escura variegada",Argila,Aquitarde,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-23,31983,331320.31,7385146.28,796.49,15.65,35.0,35.45,"Argila siltosa pouco arenosa, dura, variegada (amarela, marrom e roxa)",Argila,Aquitarde,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,0.0,0.7,Camada de concreto,Cascalho,Livre,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,0.7,4.0,"Argila siltosa pouco arenosa, mole a média, variegada (marrom, amarela e vermelha)",Argila,Aquitarde,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,4.0,7.0,"Argila siltosa pouco arenosa, média, vermelha e marrom escura variegada",Argila,Aquitarde,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,7.0,8.0,"Areia fina siltosa pouco argilosa, pouco compacta, cinza",Areia Fina,Livre,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,8.0,11.0,"Areia fina siltosa pouco argilosa, pouco compacta a medianamente compacta, variegada (cinza, rosa e vermelha)",Areia Fina,Livre,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,11.0,18.0,"Argila siltosa, média a muito rija, roxa e cinza variegada",Argila,Aquitarde,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,18.0,24.0,"Areia fina siltosa, compacta, vermelha e marrom variegada",Areia Fina,Livre,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-24,31983,331347.31,7385105.28,796.42,14.24,24.0,27.45,"Areia fina siltosa, muito compacta, variegada (rosa, amarela escura e cinza)",Areia Fina,Livre,2025-05-05
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,0.0,4.0,"Camada de concreto sobre Argila siltosa, média, vermelha",Argila,Aquitarde,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,4.0,8.0,"Argila siltosa, rija, variegada (amarela, cinza e marrom)",Argila,Aquitarde,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,8.0,11.0,"Argila arenosa, média, variegada (roxa, cinza e marrom)",Argila,Aquitarde,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,11.0,12.0,"Areia fina argilosa, medianamente compacta, variegada (cinza, rosa e vermelha)",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,12.0,15.0,"Argila siltosa pouco arenosa, rija, variegada (amarela escura, cinza e vermelha)",Argila,Aquitarde,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,15.0,16.0,"Areia fina siltosa pouco argilosa, medianamente compacta, amarela escura e cinza variegada",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,16.0,19.0,"Areia fina argilosa pouco siltosa, com mica, compacta a medianamente compacta, variegada (rosa, amarela escura e cinza)",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,19.0,20.0,"Areia fina siltosa pouco argilosa, medianamente compacta, amarela escura e cinza variegada",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,20.0,21.65,"Areia fina argilosa pouco siltosa, com mica, medianamente compacta, variegada (rosa, amarela escura e cinza)",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,21.65,22.35,"Areia média siltosa, compacta, amarela escura",Areia Grossa,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,22.35,23.5,"Areia média siltosa, compacta, rosa e amarela variegada",Areia Grossa,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,23.5,24.75,"Areia fina siltosa, compacta, variegada (rosa, amarela escura e cinza)",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,24.75,25.95,"Areia fina siltosa, com mica, compacta, vermelha e rosa variegada",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,25.95,28.0,"Areia fina siltosa, muito compacta, variegada (rosa, amarela escura e cinza)",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-25,31983,331412.31,7385209.28,797.12,14.1,28.0,28.45,"Areia fina siltosa, muito compacta, amarela escura e cinza variegada",Areia Fina,Livre,2025-05-09
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,0.0,0.7,"Argila siltosa pouco arenosa, marrom escura",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,0.7,2.0,"Argila arenosa pouco siltosa, mole, variegada (marrom, cinza e preta)",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,2.0,3.0,"Argila siltosa pouco arenosa, mole, variegada (marrom, preta e vermelha)",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,3.0,5.0,"Argila siltosa pouco arenosa, mole, cinza escura e marrom variegada",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,5.0,7.0,"Argila arenosa pouco siltosa, mole, variegada (marrom, cinza e vermelha)",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,7.0,10.0,"Argila siltosa pouco arenosa, mole, amarela e cinza variegada",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,10.0,11.0,"Argila siltosa pouco arenosa, média, amarela",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,11.0,13.0,"Argila siltosa pouco arenosa, mole, amarela e marrom variegada",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,13.0,17.0,"Areia média siltosa pouco argilosa, medianamente compacta, amarela",Areia Grossa,Livre,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,17.0,18.0,"Areia fina siltosa pouco argilosa, compacta, amarela escura",Areia Fina,Livre,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,18.0,19.0,"Areia média siltosa pouco argilosa, compacta, amarela",Areia Grossa,Livre,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,19.0,20.0,"Areia fina a média siltosa pouco argilosa, compacta, amarela e cinza variegada",Areia Fina,Livre,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,20.0,23.0,"Areia fina argilosa, com mica, medianamente compacta a compacta, amarela escura",Areia Fina,Livre,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,23.0,26.0,"Argila siltosa pouco arenosa, rija, roxa e vermelha variegada",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,26.0,27.0,"Argila siltosa pouco arenosa, rija, variegada (roxa, vermelha e amarela)",Argila,Aquitarde,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-27,31983,331690.31,7385411.28,779.22,9.39,27.0,30.45,"Areia fina siltosa pouco argilosa, com mica, compacta, amarela escura",Areia Fina,Livre,2025-03-27
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,0.0,1.15,"Argila arenosa pouco siltosa, com mica e detritos vegetais, marrom escura",Argila,Aquitarde,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,1.15,4.0,"Argila arenosa pouco siltosa, com entulho e detritos vegetais, mole, variegada (marrom, vermelha e preta)",Argila,Aquitarde,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,4.0,5.0,"Argila arenosa pouco siltosa, com detritos vegetais, mole, marrom escura e amarela variegada",Argila,Aquitarde,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,5.0,12.0,"Argila siltosa pouco arenosa, mole, variegada (marrom escura, cinza escura e preta)",Argila,Aquitarde,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,12.0,15.95,"Areia fina argilosa, com mica, pouco compacta, cinza",Areia Fina,Livre,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,15.95,18.0,"Areia média siltosa pouco argilosa, com mica, medianamente compacta, cinza",Areia Grossa,Livre,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,18.0,20.0,"Areia fina siltosa, medianamente compacta, amarela e branca variegada",Areia Fina,Livre,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,20.0,21.0,"Argila siltosa, rija, marrom e amarela escura variegada",Argila,Aquitarde,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,21.0,26.0,"Areia fina a média siltosa pouco argilosa, medianamente compacta a compacta, variegada (vermelha, marrom e amarela)",Areia Fina,Livre,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,26.0,28.0,"Argila siltosa pouco arenosa, muito rija, variegada (vermelha, amarela e roxa)",Argila,Aquitarde,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-28,31983,331697.31,7385488.28,781.5,5.35,28.0,30.45,"Areia fina a média siltosa pouco argilosa, compacta, vermelha",Areia Fina,Livre,2025-03-25
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,0.0,3.0,"Camada vegetal sobre Argila siltosa, mole, vermelha escura e marrom variegada",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,3.0,9.0,"Argila siltosa pouco arenosa, mole a média, vermelha",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,9.0,12.65,"Argila siltosa pouco arenosa, média, variegada (marrom, vermelha e cinza)",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,12.65,15.35,"Areia fina a média argilosa pouco siltosa, medianamente compacta, variegada (roxa, cinza e laranja)",Areia Fina,Livre,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,15.35,17.0,"Areia fina argilosa pouco siltosa, medianamente compacta, variegada (vermelha, marrom e amarela)",Areia Fina,Livre,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,17.0,18.0,"Areia fina a média argilosa pouco siltosa, medianamente compacta, vermelha",Areia Fina,Livre,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,18.0,19.0,"Areia fina a média argilosa pouco siltosa, medianamente compacta, variegada (roxa, cinza e marrom)",Areia Fina,Livre,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,19.0,21.0,"Argila siltosa, muito rija a dura, variegada (vermelha, cinza e marrom)",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,21.0,28.0,"Areia fina siltosa pouco argilosa, medianamente compacta, amarela escura e marrom variegada",Areia Fina,Livre,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,28.0,30.0,"Argila siltosa pouco arenosa, muito rija, variegada (cinza, marrom e roxa)",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,30.0,31.0,"Argila siltosa, dura, vermelha e amarela variegada",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,31.0,33.0,"Argila siltosa pouco arenosa, dura, variegada (vermelha, marrom e cinza)",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,33.0,35.5,"Argila siltosa, dura, cinza",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,35.5,38.0,"Argila siltosa, dura, variegada (cinza, vermelha e amarela)",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-29,31983,330555.31,7385863.28,788.36,15.95,38.0,38.45,"Argila siltosa, dura, variegada (cinza, vermelha e amarela)",Argila,Aquitarde,2025-03-20
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,0.0,4.0,"Piso de concreto sobre Areia fina, com entulho, cinza Argila siltosa, mole a média, vermelha",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,4.0,7.0,"Argila siltosa pouco arenosa, média, marrom escura",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,7.0,11.0,"Argila arenosa pouco siltosa, mole a média, variegada (amarela, marrom e laranja)",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,11.0,16.0,"Argila siltosa pouco arenosa, rija, vermelha e amarela variegada",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,16.0,17.0,"Argila arenosa pouco siltosa, com mica, rija, variegada (cinza, amarela e laranja)",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,17.0,19.0,"Argila siltosa, rija a muito rija, cinza",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,19.0,20.65,"Argila arenosa pouco siltosa, com mica, rija, variegada (amarela, cinza e marrom)",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,20.65,23.0,"Areia fina argilosa pouco siltosa, medianamente compacta, amarela e marrom variegada",Areia Fina,Livre,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,23.0,25.7,"Argila siltosa, com mica, rija, vermelha e amarela variegada",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,25.7,28.0,"Areia siltosa, com pedregulhos, vermelha ; areia fina argilosa pouco siltosa, compacta, amarela e marrom variegada",Areia Fina,Livre,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,28.0,29.0,"Areia fina argilosa pouco siltosa, compacta, variegada (amarela, marrom e roxa)",Areia Fina,Livre,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,29.0,31.0,"Argila arenosa pouco siltosa, muito rija a dura, variegada (vermelha, amarela e cinza)",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,31.0,33.0,"Argila arenosa pouco siltosa, dura, amarela e vermelha variegada",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,33.0,38.0,"Argila siltosa pouco arenosa, dura, variegada (vermelha, amarela e cinza) Areia siltosa, dura, cinza",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-30,31983,330561.31,7385925.28,786.92,15.71,38.0,38.3,"Argila siltosa pouco arenosa, dura, variegada (vermelha, amarela e cinza) Areia siltosa, dura, cinza",Argila,Aquitarde,2025-03-17
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,0.0,2.0,"Camada de concreto sobre Argila arenosa, mole, variegada (marrom, vermelha e amarela)",Argila,Aquitarde,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,2.0,6.0,"Argila siltosa pouco arenosa, com entulho, média a mole, marrom e cinza variegada",Argila,Aquitarde,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,6.0,7.0,"Argila arenosa pouco siltosa, com entulho, mole, variegada (vermelha, marrom e cinza escura)",Argila,Aquitarde,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,7.0,8.0,"Argila siltosa pouco arenosa, com entulho, média, marrom e cinza variegada",Argila,Aquitarde,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,8.0,14.0,"Argila siltosa, rija a muito rija, variegada (amarela escura, vermelha e cinza)",Argila,Aquitarde,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,14.0,16.0,"Areia fina argilosa, compacta, amarela escura e cinza variegada",Areia Fina,Livre,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-31,31983,331206.31,7385336.28,794.96,14.0,16.0,17.06,"Areia fina siltosa pouco argilosa, compacta a muito compacta, amarela escura e cinza variegada",Areia Fina,Livre,2025-05-06
Aeroporto de Congonhas - Sondagens SPT 2025,SP-32,31983,331176.0,7385430.28,789.83,,0.0,3.0,"Camada de concreto Paralelepípedo Camada de brita Argila siltosa, média, marrom variegada",Argila,Aquitarde,2025-06-14
Aeroporto de Congonhas - Sondagens SPT 2025,SP-32,31983,331176.0,7385430.28,789.83,,3.0,5.0,"Argila siltosa, mole a média, vermelha",Argila,Aquitarde,2025-06-14
Aeroporto de Congonhas - Sondagens SPT 2025,SP-32,31983,331176.0,7385430.28,789.83,,5.0,6.0,"Argila arenosa pouco siltosa, com detritos vegetais, média, marrom e cinza escura variegada",Argila,Aquitarde,2025-06-14
Aeroporto de Congonhas - Sondagens SPT 2025,SP-32,31983,331176.0,7385430.28,789.83,,6.0,8.0,"Argila siltosa, mole a média, vermelha",Argila,Aquitarde,2025-06-14
Aeroporto de Congonhas - Sondagens SPT 2025,SP-32,31983,331176.0,7385430.28,789.83,,8.0,10.0,"Argila siltosa, com detritos vegetais, média a rija, marrom variegada",Argila,Aquitarde,2025-06-14
Aeroporto de Congonhas - Sondagens SPT 2025,SP-32,31983,331176.0,7385430.28,789.83,,10.0,14.45,"Argila siltosa, média a rija, cinza e roxa variegada",Argila,Aquitarde,2025-06-14
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,0.0,5.0,"Camada de concreto sobre Argila siltosa pouco arenosa, média, variegada (marrom, vermelha e cinza)",Argila,Aquitarde,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,5.0,9.0,"Areia fina a média siltosa pouco argilosa, pouco compacta a medianamente compacta, variegada (vermelha, cinza e amarela escura)",Areia Fina,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,9.0,10.0,"Argila siltosa, rija, variegada (cinza, roxa e vermelha)",Argila,Aquitarde,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,10.0,11.0,"Argila siltosa, rija, marrom e amarela escura variegada",Argila,Aquitarde,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,11.0,14.0,"Argila siltosa, rija a muito rija, variegada (cinza, roxa e vermelha)",Argila,Aquitarde,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,14.0,15.0,"Areia fina argilosa, com mica, medianamente compacta, variegada (roxa, vermelha e cinza)",Areia Fina,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,15.0,21.0,"Areia média a grossa siltosa pouco argilosa, medianamente compacta a compacta, variegada (vermelha, marrom e branca)",Areia Grossa,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,21.0,23.0,"Areia fina argilosa, com mica, medianamente compacta a compacta, variegada (vermelha, amarela escura e roxa)",Areia Fina,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,23.0,24.0,"Areia fina argilosa pouco siltosa, com mica, compacta, vermelha",Areia Fina,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,24.0,27.0,"Areia fina argilosa, com mica, compacta, variegada (vermelha, amarela escura e roxa)",Areia Fina,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,27.0,29.0,"Areia fina argilosa pouco siltosa, com mica, compacta, vermelha",Areia Fina,Livre,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,29.0,30.0,"Argila arenosa, dura, variegada (cinza, marrom e amarela escura)",Argila,Aquitarde,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-33,31983,331387.31,7385077.28,795.95,18.35,30.0,35.45,"Argila arenosa, dura, variegada (vermelha, roxa e amarela escura)",Argila,Aquitarde,2025-05-08
Aeroporto de Congonhas - Sondagens SPT 2025,SP-34,31983,330400.31,7385740.28,789.13,15.49,0.0,8.0,"Camada de concreto sobre Argila siltosa, mole a média, vermelha",Argila,Aquitarde,2025-05-29
Aeroporto de Congonhas - Sondagens SPT 2025,SP-34,31983,330400.31,7385740.28,789.13,15.49,8.0,13.0,"Areia fina a média siltosa, pouco compacta a medianamente compacta, variegada (vermelha, amarela e cinza)",Areia Fina,Livre,2025-05-29
Aeroporto de Congonhas - Sondagens SPT 2025,SP-34,31983,330400.31,7385740.28,789.13,15.49,13.0,19.0,"Areia fina a média argilosa pouco siltosa, medianamente compacta a compacta, amarela escura",Areia Fina,Livre,2025-05-29
Aeroporto de Congonhas - Sondagens SPT 2025,SP-34,31983,330400.31,7385740.28,789.13,15.49,19.0,21.0,"Areia fina siltosa, compacta, amarela escura",Areia Fina,Livre,2025-05-29
Aeroporto de Congonhas - Sondagens SPT 2025,SP-34,31983,330400.31,7385740.28,789.13,15.49,21.0,28.3,"Argila siltosa pouco arenosa, muito rija a dura, variegada (amarela escura, vermelha e cinza)",Argila,Aquitarde,2025-05-29
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,0.0,2.0,"Camada de concreto sobre Areia fina a média siltosa, com entulho, pouco compacta, preta e marrom escura variegada",Areia Fina,Livre,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,2.0,4.0,"Argila siltosa pouco arenosa, com entulho, média, variegada (vermelha, marrom e cinza)",Argila,Aquitarde,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,4.0,10.0,"Argila siltosa pouco arenosa, média a rija, variegada (cinza, rosa e amarela)",Argila,Aquitarde,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,10.0,14.0,"Argila siltosa pouco arenosa, muito rija a dura, variegada (roxa, cinza e amarela)",Argila,Aquitarde,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,14.0,15.0,"Argila siltosa, muito rija, variegada (roxa escura, vermelha e amarela)",Argila,Aquitarde,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,15.0,16.0,"Argila siltosa pouco arenosa, muito rija, variegada (roxa, cinza e amarela)",Argila,Aquitarde,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,16.0,20.0,"Argila siltosa pouco arenosa, muito rija a dura, variegada (amarela, cinza e vermelha)",Argila,Aquitarde,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,20.0,25.0,"Areia fina siltosa pouco argilosa, compacta a muito compacta, vermelha e amarela variegada",Areia Fina,Livre,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-35,31983,330963.31,7386851.28,768.9,18.63,25.0,25.45,"Areia média argilosa, muito compacta, variegada (cinza, rosa e marrom)",Areia Grossa,Livre,2025-05-12
Aeroporto de Congonhas - Sondagens SPT 2025,SP-36,31983,331726.31,7385245.28,775.01,5.55,0.0,2.0,"Piso de concreto sobre Areia argilosa, com pedregulhos, cinza Argila siltosa pouco arenosa, muito mole, vermelha",Argila,Aquitarde,2025-04-10
